row_idx,session_id,user_id,device_id,window_id,window_start,window_end,graph_path,mouse_n_native_embeddings,keyboard_n_native_embeddings,notif_source,switching_graph_id,fallback_mouse,fallback_keyboard,fallback_notif,fallback_switching,fallback_reason_mouse,fallback_reason_keyboard,fallback_reason_notif,fallback_reason_switching
529,session_20260524_111728_f646d7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000005,1779618448.8636005,1779618568.8636005,data\session_20260524_111728_f646d7\data_graph\data_graph_120s\graph_006.json,18,3,onnx,w000005,False,False,False,False,,,,
530,session_20260524_111728_f646d7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000006,1779618568.8636005,1779618688.8636005,data\session_20260524_111728_f646d7\data_graph\data_graph_120s\graph_007.json,18,1,onnx,w000006,False,False,False,False,,,,
531,session_20260524_111728_f646d7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000007,1779618688.8636005,1779618808.8636005,data\session_20260524_111728_f646d7\data_graph\data_graph_120s\graph_008.json,19,1,onnx,w000007,False,False,False,False,,,,
532,session_20260524_111728_f646d7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000008,1779618808.8636005,1779618928.8636005,data\session_20260524_111728_f646d7\data_graph\data_graph_120s\graph_009.json,3,15,onnx,w000008,False,False,False,False,,,,
533,session_20260524_111728_f646d7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000009,1779618928.8636005,1779619048.8636005,data\session_20260524_111728_f646d7\data_graph\data_graph_120s\graph_010.json,0,0,onnx,w000009,True,True,False,False,few_events(0),few_keystrokes(0),,
534,session_20260524_111728_f646d7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000010,1779619048.8636005,1779619168.8636005,data\session_20260524_111728_f646d7\data_graph\data_graph_120s\graph_011.json,0,0,onnx,w000010,True,True,False,False,few_events(0),few_keystrokes(0),,
535,session_20260524_111728_f646d7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000011,1779619168.8636005,1779619288.8636005,data\session_20260524_111728_f646d7\data_graph\data_graph_120s\graph_012.json,0,0,onnx,w000011,True,True,False,False,few_events(0),few_keystrokes(0),,
536,session_20260524_111728_f646d7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000012,1779619288.8636005,1779619408.8636005,data\session_20260524_111728_f646d7\data_graph\data_graph_120s\graph_013.json,6,0,onnx,w000012,False,True,False,False,,few_keystrokes(3),,
537,session_20260524_111728_f646d7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000013,1779619408.8636005,1779619528.8636005,data\session_20260524_111728_f646d7\data_graph\data_graph_120s\graph_014.json,19,2,onnx,w000013,False,False,False,False,,,,
538,session_20260524_111728_f646d7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000014,1779619528.8636005,1779619648.8636005,data\session_20260524_111728_f646d7\data_graph\data_graph_120s\graph_015.json,4,0,onnx,w000014,False,True,False,False,,few_keystrokes(3),,
539,session_20260524_111728_f646d7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000015,1779619648.8636005,1779619648.9015017,data\session_20260524_111728_f646d7\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,False,few_events(0),few_keystrokes(0),,
540,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000000,1779653280.4969704,1779653400.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_001.json,10,30,onnx,w000000,False,False,False,False,,,,
541,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000001,1779653400.4969704,1779653520.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_002.json,7,39,onnx,w000001,False,False,False,False,,,,
542,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000002,1779653520.4969704,1779653640.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_003.json,23,4,onnx,w000002,False,False,False,False,,,,
543,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000003,1779653640.4969704,1779653760.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_004.json,8,20,onnx,w000003,False,False,False,False,,,,
544,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000004,1779653760.4969704,1779653880.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_005.json,0,0,onnx,w000004,True,True,False,False,few_events(0),few_keystrokes(0),,
545,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000005,1779653880.4969704,1779654000.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_006.json,0,0,onnx,w000005,True,True,False,False,few_events(0),few_keystrokes(0),,
546,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000006,1779654000.4969704,1779654120.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_007.json,1,0,onnx,w000006,False,True,False,False,,few_keystrokes(0),,
547,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000007,1779654120.4969704,1779654240.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_008.json,0,0,onnx,w000007,True,True,False,False,few_events(0),few_keystrokes(0),,
548,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000008,1779654240.4969704,1779654360.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_009.json,0,0,onnx,w000008,True,True,False,False,few_events(0),few_keystrokes(0),,
549,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000009,1779654360.4969704,1779654480.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_010.json,5,2,onnx,w000009,False,False,False,False,,,,
550,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000010,1779654480.4969704,1779654600.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_011.json,9,10,onnx,w000010,False,False,False,False,,,,
551,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000011,1779654600.4969704,1779654720.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_012.json,4,24,onnx,w000011,False,False,False,False,,,,
552,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000012,1779654720.4969704,1779654840.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_013.json,9,4,onnx,w000012,False,False,False,False,,,,
553,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000013,1779654840.4969704,1779654960.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_014.json,12,6,onnx,w000013,False,False,False,False,,,,
554,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000014,1779654960.4969704,1779655080.4969704,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_015.json,13,15,onnx,w000014,False,False,False,False,,,,
555,session_20260524_210800_bf6b4a,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000015,1779655080.4969704,1779655080.879281,data\session_20260524_210800_bf6b4a\data_graph\data_graph_120s\graph_016.json,1,0,onnx,w000015,False,True,False,False,,few_keystrokes(0),,
556,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000000,1779659134.2441795,1779659254.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_001.json,17,2,onnx,w000000,False,False,False,False,,,,
557,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000001,1779659254.2441795,1779659374.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_002.json,5,0,onnx,w000001,False,True,False,False,,few_keystrokes(2),,
558,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000002,1779659374.2441795,1779659494.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_003.json,12,8,onnx,w000002,False,False,False,False,,,,
559,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000003,1779659494.2441795,1779659614.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_004.json,8,10,onnx,w000003,False,False,False,False,,,,
560,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000004,1779659614.2441795,1779659734.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_005.json,13,7,onnx,w000004,False,False,False,False,,,,
561,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000005,1779659734.2441795,1779659854.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_006.json,17,1,onnx,w000005,False,False,False,False,,,,
562,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000006,1779659854.2441795,1779659974.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_007.json,14,10,onnx,w000006,False,False,False,False,,,,
563,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000007,1779659974.2441795,1779660094.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_008.json,21,1,onnx,w000007,False,False,False,False,,,,
564,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000008,1779660094.2441795,1779660214.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_009.json,13,1,onnx,w000008,False,False,False,False,,,,
565,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000009,1779660214.2441795,1779660334.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_010.json,15,0,onnx,w000009,False,True,False,False,,few_keystrokes(4),,
566,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000010,1779660334.2441795,1779660454.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_011.json,15,6,onnx,w000010,False,False,False,False,,,,
567,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000011,1779660454.2441795,1779660574.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_012.json,22,3,onnx,w000011,False,False,False,False,,,,
568,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000012,1779660574.2441795,1779660694.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_013.json,15,7,onnx,w000012,False,False,False,False,,,,
569,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000013,1779660694.2441795,1779660814.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_014.json,15,13,onnx,w000013,False,False,False,False,,,,
570,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000014,1779660814.2441795,1779660934.2441795,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_015.json,13,17,onnx,w000014,False,False,False,False,,,,
571,session_20260524_224534_09f1ab,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000015,1779660934.2441795,1779660934.5237615,data\session_20260524_224534_09f1ab\data_graph\data_graph_120s\graph_016.json,1,0,onnx,w000015,False,True,False,False,,few_keystrokes(0),,
572,session_20260525_111948_83ef24,layss,device_8cab9b42,w000000,1779704388.398384,1779704508.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_001.json,3,5,onnx,w000000,False,False,False,False,,,,
573,session_20260525_111948_83ef24,layss,device_8cab9b42,w000001,1779704508.398384,1779704628.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_002.json,4,1,onnx,w000001,False,False,False,False,,,,
574,session_20260525_111948_83ef24,layss,device_8cab9b42,w000002,1779704628.398384,1779704748.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_003.json,12,0,onnx,w000002,False,True,False,False,,few_keystrokes(0),,
575,session_20260525_111948_83ef24,layss,device_8cab9b42,w000003,1779704748.398384,1779704868.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_004.json,1,0,onnx,w000003,False,True,False,False,,few_keystrokes(0),,
576,session_20260525_111948_83ef24,layss,device_8cab9b42,w000004,1779704868.398384,1779704988.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_005.json,3,0,onnx,w000004,False,True,False,False,,few_keystrokes(0),,
577,session_20260525_111948_83ef24,layss,device_8cab9b42,w000005,1779704988.398384,1779705108.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_006.json,1,0,onnx,w000005,False,True,False,False,,few_keystrokes(0),,
578,session_20260525_111948_83ef24,layss,device_8cab9b42,w000006,1779705108.398384,1779705228.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_007.json,3,0,onnx,w000006,False,True,False,False,,few_keystrokes(0),,
579,session_20260525_111948_83ef24,layss,device_8cab9b42,w000007,1779705228.398384,1779705348.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_008.json,6,0,onnx,w000007,False,True,False,False,,few_keystrokes(0),,
580,session_20260525_111948_83ef24,layss,device_8cab9b42,w000008,1779705348.398384,1779705468.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_009.json,4,0,onnx,w000008,False,True,False,False,,few_keystrokes(0),,
581,session_20260525_111948_83ef24,layss,device_8cab9b42,w000009,1779705468.398384,1779705588.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_010.json,6,0,onnx,w000009,False,True,False,False,,few_keystrokes(0),,
582,session_20260525_111948_83ef24,layss,device_8cab9b42,w000010,1779705588.398384,1779705708.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_011.json,3,0,onnx,w000010,False,True,False,False,,few_keystrokes(0),,
583,session_20260525_111948_83ef24,layss,device_8cab9b42,w000011,1779705708.398384,1779705828.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_012.json,2,0,onnx,w000011,False,True,False,False,,few_keystrokes(0),,
584,session_20260525_111948_83ef24,layss,device_8cab9b42,w000012,1779705828.398384,1779705948.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_013.json,0,0,onnx,w000012,True,True,False,False,few_events(0),few_keystrokes(0),,
585,session_20260525_111948_83ef24,layss,device_8cab9b42,w000013,1779705948.398384,1779706068.398384,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_014.json,5,0,onnx,w000013,False,True,False,False,,few_keystrokes(0),,
586,session_20260525_111948_83ef24,layss,device_8cab9b42,w000014,1779706068.398384,1779706188.224082,data\session_20260525_111948_83ef24\data_graph\data_graph_120s\graph_015.json,5,3,onnx,w000014,False,False,False,False,,,,
587,session_20260525_115401_a789a3,layss,device_d4ac2308,w000000,1779706442.0533864,1779706562.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_001.json,3,2,onnx,w000000,False,False,False,False,,,,
588,session_20260525_115401_a789a3,layss,device_d4ac2308,w000001,1779706562.0533864,1779706682.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_002.json,6,0,onnx,w000001,False,True,False,False,,few_keystrokes(3),,
589,session_20260525_115401_a789a3,layss,device_d4ac2308,w000002,1779706682.0533864,1779706802.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_003.json,4,0,onnx,w000002,False,True,False,False,,few_keystrokes(0),,
590,session_20260525_115401_a789a3,layss,device_d4ac2308,w000003,1779706802.0533864,1779706922.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_004.json,3,0,onnx,w000003,False,True,False,False,,few_keystrokes(0),,
591,session_20260525_115401_a789a3,layss,device_d4ac2308,w000004,1779706922.0533864,1779707042.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_005.json,3,0,onnx,w000004,False,True,False,False,,few_keystrokes(0),,
592,session_20260525_115401_a789a3,layss,device_d4ac2308,w000005,1779707042.0533864,1779707162.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_006.json,5,0,onnx,w000005,False,True,False,False,,few_keystrokes(0),,
593,session_20260525_115401_a789a3,layss,device_d4ac2308,w000006,1779707162.0533864,1779707282.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_007.json,3,0,onnx,w000006,False,True,False,False,,few_keystrokes(0),,
594,session_20260525_115401_a789a3,layss,device_d4ac2308,w000007,1779707282.0533864,1779707402.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_008.json,4,0,onnx,w000007,False,True,False,False,,few_keystrokes(0),,
595,session_20260525_115401_a789a3,layss,device_d4ac2308,w000008,1779707402.0533864,1779707522.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_009.json,3,0,onnx,w000008,False,True,False,False,,few_keystrokes(0),,
596,session_20260525_115401_a789a3,layss,device_d4ac2308,w000009,1779707522.0533864,1779707642.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_010.json,3,0,onnx,w000009,False,True,False,False,,few_keystrokes(0),,
597,session_20260525_115401_a789a3,layss,device_d4ac2308,w000010,1779707642.0533864,1779707762.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_011.json,4,0,onnx,w000010,False,True,False,False,,few_keystrokes(0),,
598,session_20260525_115401_a789a3,layss,device_d4ac2308,w000011,1779707762.0533864,1779707882.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_012.json,5,0,onnx,w000011,False,True,False,False,,few_keystrokes(0),,
599,session_20260525_115401_a789a3,layss,device_d4ac2308,w000012,1779707882.0533864,1779708002.0533864,data\session_20260525_115401_a789a3\data_graph\data_graph_120s\graph_013.json,4,0,onnx,w000012,False,True,False,False,,few_keystrokes(0),,
